Date,nifty_open,nifty_high,nifty_low,volume,inr_close,bond_price,gold_close,oil_close,oil_Volume,nifty_close,year,month,day
2007-12-19,0.1804622581358317,0.1845819709648688,0.1915287755788305,0.0,0.008905473167388878,0.5210155148095914,0.05223405617643892,0.5092090500082215,0.07114569092303749,5751.149902,0.0,12,19
2007-12-20,0.1816836513235033,0.1822403337420999,0.1952234666690642,0.0,0.008882854072262747,0.5204513399153738,0.05171253587501262,0.5086436468043017,0.05219103867725969,5766.5,0.0,12,20
2007-12-24,0.1827942559117501,0.1936679064783348,0.1968204844068366,0.0,0.003539587372662245,0.5201692524682653,0.05408121329521801,0.5164123154652782,0.003181656229322136,5985.100098,0.0,12,24
2007-12-26,0.1951303492627374,0.1984419317013692,0.2089674333822921,0.0,0.006650874008716001,0.5215796897038081,0.05842850328288673,0.5231243465878836,0.0318612108510283,6070.75,0.0,12,26
2007-12-27,0.1997063019648432,0.1998934189997555,0.2129809817300013,0.0,0.0022995793364331,0.5196050775740482,0.05803300356283653,0.5236706076429088,0.04478384293708929,6081.5,0.0,12,27
2007-12-28,0.2003056256838321,0.1991988623068385,0.2108385416228664,0.0,0.003381769731763296,0.5066290550070522,0.06127546344991222,0.5221239634860451,0.04248890706581286,6079.700195,0.0,12,28
2007-12-31,0.2011833355871437,0.2031195584087698,0.214927611693184,0.0,0.003381769731763296,0.4913963328631878,0.06000693561554271,0.5220623333556211,0.02682530001598419,6138.600098,0.0,12,31
2008-01-02,0.2040067532429088,0.2047779896959391,0.2130173359754622,0.0,0.006312705635955984,0.4823695345557126,0.08073816230522732,0.5013347345177857,0.1066984445335431,6179.399902,0.0625,1,2
2008-01-04,0.2059609768327117,0.2106207596360654,0.2196319992802235,0.0,0.0,0.4778561354019748,0.07205145751365014,0.5362829349801846,0.1120192131673955,6274.299805,0.0625,1,4
2008-01-07,0.2111817170304087,0.2100395999542368,0.2204291151541588,0.0,0.002660366804319136,0.4617771509167843,0.08884101457074842,0.660368360550507,0.08493718394402143,6279.100098,0.0625,1,7
2008-01-08,0.2118321909918278,0.213855425990027,0.2220093624130129,0.0,0.002277046245470982,0.4643159379407618,0.0797003689837443,0.6113294691979454,0.1021536678343753,6287.850098,0.0625,1,8
2008-01-10,0.2115850663945482,0.2132827655275765,0.2176070343068082,0.0,0.002727966077205712,0.4423131170662906,0.07219281356378318,0.5296970888008535,0.1034859807993342,6156.950195,0.0625,1,10
2008-01-14,0.2076481870562299,0.2074513186758969,0.2192348343102378,0.0,0.002750499168167719,0.4062059238363893,0.0778357915852527,0.5163691728275767,0.09343782286488364,6206.799805,0.0625,1,14
2008-01-15,0.2086452013963155,0.2083755209289303,0.2125949880173456,0.0,0.002186913881622399,0.4166431593794078,0.07751907374498831,0.5091051756737522,0.1194665926095921,6074.25,0.0625,1,15
2008-01-16,0.1994790660229508,0.1972937869640982,0.1998663170225119,0.0,0.001713460958925772,0.417771509167842,0.07189331499526211,0.5056928138415385,0.1362151596141293,5935.75,0.0625,1,16
2008-01-17,0.1922614954963461,0.1943539638951753,0.2029177216179908,0.0,0.00216438079066017,0.4157968970380821,0.07171796448230017,0.5036502720416215,0.07197660058382455,5913.200195,0.0625,1,17
2008-01-18,0.1905458530573064,0.1884346454728092,0.1915455460577488,0.0,0.004261076304270417,0.4157968970380821,0.0726316979677534,0.5056659773233252,0.05195306186414872,5705.299805,0.0625,1,18
2008-01-22,0.1505296092573377,0.1484395252183491,0.1228257670311168,0.0,0.004847280685941646,0.3884344146685474,0.07516827244550764,0.5036281784139226,0.1334322150060231,4899.299805,0.0625,1,22
2008-01-23,0.133469854274734,0.1555098122470549,0.1476118808457191,0.0,0.008522152608540834,0.3686882933709448,0.07423807981015562,0.4959125221914052,0.09523715974450309,5203.399902,0.0625,1,23
2008-01-24,0.150793765472507,0.157162595796087,0.1534405994779371,0.0,0.006177421086019264,0.3655853314527502,0.07983424252236737,0.5026841204152933,0.1063399166143534,5033.450195,0.0625,1,24
2008-01-25,0.1409686403571828,0.1595467568980141,0.1556361642535133,0.0,0.00405819248144712,0.3785613540197461,0.08059941763543729,0.5060337822045385,0.1152821297719262,5383.350098,0.0625,1,25
2008-01-28,0.1606188905878312,0.1585091853027629,0.1576471446819743,0.0,0.004509026309017727,0.3856135401974614,0.08521071391159049,0.507040295193496,0.09529073801387142,5274.100098,0.0625,1,28
2008-01-29,0.1548584373053549,0.1591130188870541,0.1662755744050984,0.0,0.00259268152726877,0.4169252468265163,0.0841294357406353,0.5084344502695464,0.07510869691398098,5280.799805,0.0625,1,29
2008-01-30,0.1550970461220941,0.1547302077958215,0.1616327240516507,0.0,0.005681435072360408,0.4296191819464033,0.08378335384733346,0.5115525449099824,0.08598374613901597,5167.600098,0.0625,1,30
2008-01-31,0.1487628442418438,0.1511780519232293,0.1576555298934644,0.0,0.004937413049790229,0.4141043723554303,0.0841422161139394,0.5095225342382959,0.1198684296298545,5137.450195,0.0625,1,31
2008-02-01,0.1469648454189009,0.1561845465754487,0.1587519193142706,0.0,0.004013040295358872,0.4064880112834979,0.06613679940829717,0.533499955564742,0.07973473398835744,5317.25,0.0625,2,1
2008-02-04,0.1569035607823864,0.1678219148384059,0.1713267609299237,0.0,0.003990507204396754,0.4152327221438645,0.07644827491620027,0.5495605274929349,0.1103890943218643,5463.5,0.0625,2,4
2008-02-05,0.1653226635072514,0.1652931559913773,0.1767751396665194,0.0,0.008026166594881867,0.4172073342736249,0.06694172902383161,0.5866325075768948,0.106685049966201,5483.899902,0.0625,2,5
2008-02-06,0.165700437693367,0.1635808500110339,0.1680543905000841,0.0,0.009942511376630714,0.4062059238363893,0.0774482473529875,0.6229287748973242,0.1144311282601261,5322.549805,0.0625,2,6
2008-02-07,0.157301223680698,0.1564481891264743,0.1600440915813064,0.0,0.008206517326742824,0.4002820874471087,0.09105971361841006,0.6711487338497487,0.09147641172042502,5133.25,0.0625,2,7
2008-02-12,0.1320382844858448,0.1340522794364958,0.143631900697631,0.0,0.01082181794913784,0.3864598025387871,0.04731335522620861,0.3721985045754564,0.08248017380790583,4838.25,0.0625,2,12
2008-02-13,0.1296920567407731,0.1361472726036937,0.1445324799744848,0.0,0.01215195834921534,0.3844851904090267,0.08175709264665526,0.5165593599419678,0.09902692933115567,4929.450195,0.0625,2,13
2008-02-14,0.1358331135808865,0.1493977244055934,0.1505793784511616,0.0,0.01084435104009995,0.3901269393511988,0.08164047710940972,0.522941102156152,0.09954574557287225,5202.0,0.0625,2,14
2008-02-15,0.1505012047646012,0.1547925816516752,0.1595350506991894,0.0,0.01104723486292303,0.4008462623413258,0.08044431784114181,0.5231329163423603,0.07443450369109628,5302.899902,0.0625,2,15
2008-02-19,0.1547931124825324,0.1578004539834598,0.1683312942905105,0.0,0.0133018340215959,0.422849083215797,0.0875609135322172,0.5379387006113064,0.0649792786043218,5280.799805,0.0625,2,19
2008-02-20,0.1541540113959601,0.1520568787591652,0.1601811231838461,0.0,0.0234246961300878,0.4456981664315938,0.09263031209720393,0.5437659916896818,0.1012834674427181,5154.450195,0.0625,2,20
2008-02-21,0.1478908207475512,0.1505940684290306,0.1603908905190922,0.0,0.01848728308029757,0.4304654442877294,0.09437955047133514,0.5341654768618503,0.1176851151530954,5191.799805,0.0625,2,21
2008-02-22,0.1493962588625883,0.1473424035796144,0.1588665812163036,0.0,0.01983995657133719,0.4527503526093091,0.09438505342530853,0.5364491220621418,0.08814964767823034,5110.75,0.0625,2,22
2008-02-25,0.145354305113458,0.1489498117682474,0.1567605225964143,0.0,0.01844213089420932,0.449929478138223,0.09203329987887873,0.5372845115649536,0.07033264068537322,5200.700195,0.0625,2,25
2008-02-26,0.1503847296993485,0.152853509374724,0.1649078804713922,0.0,0.01623268392162458,0.4603667136812415,0.09372886770825192,0.5416799996806689,0.09709186083580314,5270.049805,0.0625,2,26
2008-02-27,0.1543954495842207,0.1577834278191343,0.1676460543287064,0.0,0.01341449947640649,0.4693935119887167,0.0962183923625041,0.5368246615515169,0.09789017704939112,5268.399902,0.0625,2,27
2008-02-28,0.1541085753421428,0.1540810265200019,0.1663818510397034,0.0,0.0162553030167506,0.4595204513399158,0.09877386216588627,0.5470348871037021,0.1068877544186445,5285.100098,0.0625,2,28
2008-02-29,0.1551680573539355,0.1533977929155316,0.159177053262289,0.0,0.01837453162132296,0.4564174894217208,0.1014833808848363,0.5454415130879812,0.07912438820313665,5223.5,0.0625,2,29
2008-03-03,0.1516345273797566,0.1495422945385226,0.1500983066030154,0.0,0.02613021512049518,0.439210155148096,0.1063855194160387,0.5501211408107243,0.104180265873232,4953.0,0.0625,3,3
2008-03-04,0.1366227529684909,0.1355888144365001,0.1432123660271388,0.0,0.02511562399805145,0.4640338504936532,0.08492704186586011,0.5541167514713475,0.1223709812949332,4864.25,0.0625,3,4
2008-03-07,0.1343361913031987,0.1322775996002987,0.1353418847008026,0.0,0.02579196074357126,0.4739069111424545,0.09255802570474661,0.6853785016416418,0.06488551663292724,4771.600098,0.0625,3,7
2008-03-10,0.1257864389894977,0.1264178311647177,0.132447095474406,0.0,0.02748288861153503,0.4913963328631878,0.06448151928917634,0.5234714497029688,0.08504121508371158,4800.399902,0.0625,3,10
2008-03-11,0.1274054950754809,0.1305879951912887,0.1387317303202997,0.0,0.02434906888451904,0.4851904090267982,0.03509225536042723,0.4278895108180786,0.0838991049750102,4865.899902,0.0625,3,11
2008-03-12,0.1315781261362321,0.1379985009221307,0.1455505616827808,0.0,0.01993017493934979,0.4713681241184771,0.0460472808877255,0.3731546783268322,0.07548151237166888,4872.0,0.0625,3,12
2008-03-13,0.1315184877792375,0.1294710235758583,0.1301899934652379,0.0,0.02319927921630249,0.4744710860366712,0.1084882245832977,0.5739055193396787,0.1247217278634683,4623.600098,0.0625,3,13
2008-03-14,0.1176059450813718,0.1232427148542397,0.1317226880354546,0.0,0.02209455573001018,0.4939351198871653,0.1097799388834677,0.5731032855663309,0.1092554674391462,4745.799805,0.0625,3,14
2008-03-17,0.1245167803196784,0.1224772850293924,0.1247052878368418,0.0,0.02883564810673866,0.4956276445698171,0.1127211067566989,0.5613279492089314,0.1283936252575106,4503.100098,0.0625,3,17
2008-03-18,0.1117034970011887,0.1152482255725005,0.1239473121423313,0.0,0.02387561596182242,0.4888575458392104,0.1117030325466329,0.5712958297342963,0.06185432604341447,4533.0,0.0625,3,18
2008-03-19,0.1125471160027448,0.1209435738417583,0.1276028629972023,0.0,0.02340216303912568,0.4950634696755996,0.095411593572898,0.5555456902405798,0.1511085790417884,4573.950195,0.0625,3,19
2008-03-24,0.1149359227641363,0.1170342284971444,0.1279328915120078,0.0,0.02457457180246836,0.5229901269393513,0.08845335509966204,0.5445482031687633,0.06324959347488117,4609.850098,0.0625,3,24
2008-03-25,0.1172082821830601,0.1310585817310973,0.1322401141290617,0.0,0.02157595062122508,0.5334273624823693,0.09210324509473408,0.5446270531256349,0.1139551746339041,4877.5,0.0625,3,25
2008-03-26,0.1320865776339685,0.1319374085670332,0.1429718164262354,0.0,0.02168870208019991,0.542454160789845,0.09610240607432238,0.5593891195568209,0.126065649453457,4828.850098,0.0625,3,26
2008-03-27,0.1292517871033566,0.1291847071790685,0.1407874502057118,0.0,0.01916361982581749,0.5410437235543022,0.09531648080536506,0.5637278169451816,0.1176328763404613,4830.25,0.0625,3,27
2008-03-28,0.1293199689636765,0.1352542711413718,0.1422837905304675,0.0,0.01172365761260696,0.5641748942172071,0.08820462352465577,0.554842087780102,0.09517777716261987,4942.0,0.0625,3,28
2008-03-31,0.1356910911172037,0.1339048577656272,0.1371095295943963,0.0,0.01790107869862634,0.5805359661495062,0.08600787242212674,0.5444591015240898,0.1266916222339102,4734.5,0.0625,3,31
2008-04-02,0.1242866872834796,0.1321897279729137,0.1392099888808215,0.0,0.01859994853510827,0.5873060648801129,0.08310084349932612,0.5084653772281911,0.08079201183722565,4754.200195,0.0625,4,2
2008-04-03,0.1249967996018933,0.1274554027599689,0.1390310038112326,0.0,0.01778832723965162,0.5836389280677012,0.09906032975766563,0.5379668438984916,0.1420752828262894,4771.600098,0.0625,4,3
2008-04-04,0.1257239712609817,0.1250995909108139,0.1331295494463082,0.0,0.01600726700783939,0.6155148095909733,0.08350755707792237,0.5583249232533201,0.08148183205534278,4647.0,0.0625,4,4
2008-04-08,0.1253802602538367,0.1238436969005915,0.1356523294490654,0.0,0.01654831920342248,0.6279266572637521,0.08121969957184921,0.6060064631355409,0.1096264969545219,4709.649902,0.0625,4,8
2008-04-09,0.1223352931220071,0.1232030148441501,0.1350761794094908,0.0,0.01627783610771294,0.6126939351198872,0.05315938528982023,0.5636157592592634,0.09629399110779323,4747.049805,0.0625,4,9
2008-04-11,0.1238861950704554,0.126556725890639,0.1384184722844125,0.0,0.01533093026231958,0.6318758815232723,0.04146727200025238,0.4465604462613189,0.1253155536823005,4777.799805,0.0625,4,11
2008-04-15,0.1264766903185002,0.1322095780063077,0.1373584371090672,0.0,0.017337407407917,0.6155148095909733,0.08927732953572334,0.5824847194176591,0.07761392749252806,4879.649902,0.0625,4,15
2008-04-16,0.1322541474960814,0.1341543256335684,0.1466301533269461,0.0,0.01654831920342248,0.625105782792666,0.09354604209034931,0.5857377415207666,0.1111048107035095,4887.299805,0.0625,4,16
2008-04-17,0.1327625990506267,0.1360565771072401,0.1475027908675518,0.0,0.01751784414394197,0.6346967559943584,0.09237222023266331,0.5859066906530378,0.07987582343102735,4958.399902,0.0625,4,17
2008-04-21,0.1364722146674588,0.1399375731990818,0.1512086804569001,0.0,0.01627783610771294,0.6598025387870241,0.0851434516628897,0.5936031773856439,0.03817496341050688,5037.0,0.0625,4,21
2008-04-22,0.141082258328129,0.141119742596133,0.1533427080548223,0.0,0.01652578611246058,0.6431593794076165,0.08729435904302538,0.5996162001888269,0.103915946411015,5049.299805,0.0625,4,22
2008-04-23,0.1414969805671153,0.1416442037724173,0.1538741186374458,0.0,0.01724727504406853,0.645698166431594,0.08308382697817976,0.5965667539188272,0.08720577716619175,5022.799805,0.0625,4,23
2008-04-24,0.1402784166941562,0.141031870968748,0.1531916919632662,0.0,0.02119271606654105,0.6473906911142453,0.07883295498520604,0.5911498508771066,0.1212056539361722,4999.850098,0.0625,4,24
2008-04-25,0.1389292032891702,0.1435833037182392,0.1536279970567387,0.0,0.02186905281206075,0.6276445698166435,0.07912613650049355,0.5991634688397338,0.1072507471936149,5111.700195,0.0625,4,25
2008-04-28,0.1453685073598263,0.1452700842581807,0.1581030335419895,0.0,0.02110249769852857,0.6239774330042318,0.08048793828193274,0.5995700760716639,0.0683725689976488,5089.649902,0.0625,4,28
2008-04-29,0.1442266411845365,0.1488675878223011,0.1582708474101864,0.0,0.02716725332973713,0.5819464033850494,0.07695696309042888,0.5922042979833325,0.1138658775182903,5195.5,0.0625,4,29
2008-04-30,0.1502455643299722,0.149993058713808,0.162393485736063,0.0,0.02910621720661222,0.5732016925246828,0.07430767571452143,0.586102832153257,0.1181079369955271,5165.899902,0.0625,4,30
2008-05-02,0.1540489092623633,0.153854232497825,0.1647288954018033,0.0,0.03133819727015896,0.5596614950634697,0.08132686542848735,0.5073408605283519,0.0942977540882452,5228.200195,0.0625,5,2
2008-05-05,0.1518873384428641,0.151339648220484,0.1638898260608188,0.0,0.03212728547465349,0.5509167842031031,0.07775017188094399,0.6080126368236296,0.09677887444557653,5192.25,0.0625,5,5
2008-05-06,0.1499047104171336,0.14861811995436,0.1598790636470734,0.0,0.03557674048346715,0.5548660084626234,0.0785281762610848,0.6344325435039581,0.1271840958265207,5144.649902,0.0625,5,6
2008-05-08,0.1466921456435972,0.1450205887213687,0.1571688860655145,0.0,0.05873095351784552,0.568688293370945,0.08663589603608154,0.6165102529670285,0.1196907283697829,5081.700195,0.0625,5,8
2008-05-09,0.1430024186821524,0.1418794970139724,0.1519638428637861,0.0,0.05223781114586434,0.561071932299013,0.0618264029243101,0.571731391647275,0.08956277453281981,4982.600098,0.0625,5,9
2008-05-12,0.1378981257701141,0.1381430710550599,0.1488536870805551,0.0,0.06168442251300033,0.5492242595204517,0.05057473326621928,0.3603149991789856,0.1244015977039926,5012.649902,0.0625,5,12
2008-05-13,0.1394660593364521,0.1406519799253929,0.1505290397726223,0.0,0.06490837460386478,0.5557122708039495,0.08537595170052262,0.64092929366644,0.1461141913655047,4957.799805,0.0625,5,13
2008-05-14,0.1366170942254479,0.1383897151106309,0.1498745547787529,0.0,0.07372371540740508,0.5582510578279269,0.0868082004949581,0.6395354405456326,0.1181833930582208,5011.75,0.0625,5,14
2008-05-15,0.1395967088684791,0.1436314753355347,0.1536531801008076,0.0,0.07381384777125366,0.5661495063469679,0.09079485355955777,0.639241709420292,0.1621461490172406,5115.25,0.0625,5,15
